id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob,_source_csv,source_file,file_id,file_path,detection_start_s,detection_end_s,species_name,detection_probability,presence_label,detection_id,start_s,end_s,label,score,path
34,0.029,0.3045,0.3148,59737,54687,Pipistrellus pygmaeus,0.027,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.029,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.029,
35,0.029,0.3215,0.3533,111181,93359,Rhinolophus hipposideros,0.029,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.029,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.029,
36,0.029,0.3225,0.3286,54384,47812,Pipistrellus pipistrellus,0.026,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.029,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.029,
37,0.046,0.3245,0.3297,60987,38359,Myotis mystacinus,0.013,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis mystacinus,0.046,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.046,
38,0.029,0.3245,0.3308,54502,28046,Myotis daubentonii,0.016,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.029,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.029,
39,0.038,0.3525,0.3596,55217,49531,Pipistrellus pipistrellus,0.032,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.038,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.038,
40,0.037,0.3625,0.3698,55924,50390,Pipistrellus pipistrellus,0.023,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.037,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.037,
41,0.682,0.3665,0.3704,56590,32343,Myotis daubentonii,0.476,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.682,present,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,present,0.682,
42,0.038,0.3735,0.3822,49689,42656,Pipistrellus pipistrellus,0.032,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.038,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.038,
43,0.037,0.3735,0.3797,55302,35781,Myotis daubentonii,0.019,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.037,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.037,
44,0.032,0.3765,0.4064,79933,68437,Rhinolophus ferrumequinum,0.032,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.032,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.032,
45,0.025,0.4055,0.4368,111723,93359,Rhinolophus hipposideros,0.025,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.025,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.025,
46,0.681,0.4245,0.429,54379,32343,Myotis daubentonii,0.5,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.681,present,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,present,0.681,
47,0.027,0.4345,0.4441,61061,56406,Pipistrellus pygmaeus,0.027,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.027,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.027,
48,0.024,0.4805,0.4911,38726,34062,Pipistrellus nathusii,0.008,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus nathusii,0.024,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.024,
49,0.024,0.4865,0.493,60943,55546,Pipistrellus pygmaeus,0.024,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.024,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.024,
50,0.667,0.4945,0.4992,59600,33203,Myotis daubentonii,0.493,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.667,present,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,present,0.667,
51,0.034,0.4955,0.5015,56909,51250,Pipistrellus pygmaeus,0.019,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.034,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.034,
52,0.025,0.4975,0.5315,80824,68437,Rhinolophus ferrumequinum,0.025,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.025,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.025,
53,0.047,0.5025,0.5092,57237,35781,Myotis daubentonii,0.018,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.047,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.047,
54,0.037,0.5035,0.5091,51635,28906,Myotis daubentonii,0.024,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.037,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.037,
55,0.05,0.5305,0.5359,60343,51250,Pipistrellus pipistrellus,0.04,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.05,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.05,
56,0.025,0.5445,0.5837,81788,68437,Rhinolophus ferrumequinum,0.025,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.025,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.025,
57,0.025,0.5505,0.5569,60958,55546,Pipistrellus pygmaeus,0.024,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.025,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.025,
58,0.026,0.5525,0.5595,54330,49531,Pipistrellus pipistrellus,0.023,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.026,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.026,
59,0.537,0.5565,0.5606,53470,33203,Myotis daubentonii,0.434,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.537,present,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,present,0.537,
60,0.036,0.5625,0.5976,81988,68437,Rhinolophus ferrumequinum,0.036,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.036,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.036,
61,0.08,0.5755,0.5835,58938,54687,Pipistrellus pygmaeus,0.079,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.08,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.08,
62,0.091,0.6025,0.6097,31428,22890,Plecotus austriacus,0.043,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Plecotus austriacus,0.091,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.091,
63,0.028,0.6075,0.6378,110941,93359,Rhinolophus hipposideros,0.028,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.028,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.028,
64,0.026,0.6145,0.621,62110,56406,Pipistrellus pygmaeus,0.025,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.026,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.026,
65,0.025,0.6155,0.6252,37831,26328,Eptesicus serotinus,0.006,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Eptesicus serotinus,0.025,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.025,
66,0.025,0.6305,0.6407,34235,28046,Eptesicus serotinus,0.008,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Eptesicus serotinus,0.025,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.025,
67,0.648,0.6425,0.6475,58704,31484,Myotis daubentonii,0.467,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.648,present,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,present,0.648,
68,0.026,0.6425,0.6482,57915,52109,Pipistrellus pygmaeus,0.013,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.026,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.026,
69,0.025,0.6475,0.6832,81976,68437,Rhinolophus ferrumequinum,0.025,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.025,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.025,
70,0.045,0.6515,0.6583,60627,34921,Myotis daubentonii,0.019,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.045,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.045,
71,0.029,0.6925,0.7318,81972,68437,Rhinolophus ferrumequinum,0.029,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.029,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.029,
72,0.032,0.7265,0.7331,54746,48671,Pipistrellus pipistrellus,0.029,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.032,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.032,
73,0.03,0.7285,0.7676,81535,68437,Rhinolophus ferrumequinum,0.029,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.03,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.03,
74,0.646,0.7355,0.7393,55957,33203,Myotis daubentonii,0.498,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.646,present,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,present,0.646,
75,0.028,0.7545,0.786,111632,93359,Rhinolophus hipposideros,0.028,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.028,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.028,
76,0.082,0.7635,0.7789,35485,31484,Pipistrellus nathusii,0.037,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus nathusii,0.082,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.082,
77,0.031,0.7885,0.7955,44768,28906,Myotis daubentonii,0.013,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.031,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.031,
78,0.053,0.7885,0.7967,59512,54687,Pipistrellus pygmaeus,0.052,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.053,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.053,
79,0.032,0.7885,0.7951,29118,16015,Plecotus austriacus,0.015,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Plecotus austriacus,0.032,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.032,
80,0.035,0.8165,0.8604,82780,68437,Rhinolophus ferrumequinum,0.035,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.035,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.035,
81,0.025,0.8175,0.8262,58955,53828,Pipistrellus pygmaeus,0.023,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.025,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.025,
82,0.664,0.8265,0.8318,64651,30625,Myotis daubentonii,0.469,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.664,present,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,present,0.664,
83,0.032,0.8275,0.8352,57606,51250,Pipistrellus pipistrellus,0.021,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.032,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.032,
84,0.043,0.8345,0.8405,58997,33203,Myotis daubentonii,0.022,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.043,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.043,
85,0.025,0.8525,0.8626,34974,27187,Eptesicus serotinus,0.01,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Eptesicus serotinus,0.025,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.025,
86,0.038,0.8735,0.8804,61537,55546,Pipistrellus pygmaeus,0.037,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.038,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.038,
87,0.026,0.8775,0.9115,111386,93359,Rhinolophus hipposideros,0.026,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.026,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.026,
88,0.647,0.8945,0.8985,53381,33203,Myotis daubentonii,0.503,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.647,present,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,present,0.647,
89,0.051,0.9165,0.9245,60241,55546,Pipistrellus pygmaeus,0.049,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.051,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.051,
90,0.032,0.9385,0.9492,34808,27187,Eptesicus serotinus,0.015,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Eptesicus serotinus,0.032,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.032,
91,0.049,0.9585,0.9666,60700,55546,Pipistrellus pygmaeus,0.047,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.049,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.049,
92,0.046,0.9655,0.9714,62488,32343,Myotis daubentonii,0.018,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.046,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.046,
93,0.026,0.9745,1.0045,111061,93359,Rhinolophus hipposideros,0.026,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.026,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.026,
94,0.026,0.9885,0.9962,37546,27187,Eptesicus serotinus,0.008,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Eptesicus serotinus,0.026,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.026,
95,0.027,0.9975,1.0266,80826,68437,Rhinolophus ferrumequinum,0.027,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.027,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.027,
96,0.034,0.9985,1.004,62612,51250,Pipistrellus pipistrellus,0.025,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.034,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.034,
97,0.191,0.9995,1.0047,57736,32343,Myotis daubentonii,0.148,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Myotis daubentonii,0.191,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.191,
98,0.027,1.0225,1.0522,80077,68437,Rhinolophus ferrumequinum,0.027,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,00106_myotis_daubentonii_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.027,absent,00106_myotis_daubentonii_0_1.0.wav.csv#nan-nan,,,absent,0.027,
